Genes,GeneShortNames,UsedReactions,Cancer_Normal_Malignant,Cancer_Tumor_Malignant,Fibroblast_Normal_FGFR2+,Fibroblast_Tumor_FGFR2+,Fibroblast_Normal_ICAM1+,Fibroblast_Tumor_ICAM1+,Fibroblast_Normal_FAP+,Fibroblast_Tumor_FAP+,Fibroblast_Normal_ICAM1-,Fibroblast_Tumor_ICAM1-,Fibroblast_Normal_MFAP5+,Fibroblast_Tumor_MFAP5+,Fibroblast_Normal_CD73+,Fibroblast_Tumor_CD73+,Fibroblast_Normal_DES+,Fibroblast_Tumor_DES+,Macrophage_Normal_THBS1+,Macrophage_Tumor_THBS1+,Macrophage_Normal_VCAN+,Macrophage_Tumor_VCAN+,Macrophage_Normal_MARCO+,Macrophage_Tumor_MARCO+
ENSG00000187097,ENTPD5,"MAR03998, MAR04134, MAR04059, MAR04060, MAR04136, MAR04342, MAR08474",71.2410360926263,89.1088006326229,0,0,0,0,0,0,0,0,106.828089246174,0,0,71.2921385935629,0,0,0,0,0,0,142.574081012197,0
ENSG00000187134,AKR1C1,"MAR09804, MAR06925, MAR01098, MAR02003, MAR07976, MAR02016, MAR02017, MAR02018, MAR02019, MAR01599, MAR01676, MAR01813, MAR06670, MAR07005, MAR07059, MAR10066",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,0,0,89.0008927885529,71.2921385935629,0,124.752320885673,0,0,0,0,0,0
ENSG00000187210,GCNT1,"MAR07180, MAR07440, MAR08257",71.2410360926263,89.1088006326229,0,0,0,0,0,71.2139443759567,0,0,0,0,0,71.2921385935629,0,0,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000187486,KCNJ11,"MAR05433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187531,SIRT7,"MAR05336, MAR05339, MAR05340",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000187555,USP7,"MAR09490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187566,NHLRC1,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187630,DHRS4L2,"MAR06638, MAR06644, MAR08709",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000187676,B3GLCT,"MAR00765, MAR00924, MAR00925, MAR00926",0,0,0,0,88.9088916492343,89.0258942165223,0,0,106.828089246174,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187714,SLC18A3,"MAR07681, MAR00058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187733,AMY1C,"MAR08568, MAR08569, MAR08570, MAR08571, MAR08572, MAR08573, MAR08574, MAR08575, MAR08576, MAR08577, MAR08578, MAR08579, MAR08581, MAR08580, MAR08582, MAR00072",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000187758,ADH1A,"MAR03905, MAR08502, MAR08507, MAR08508, MAR08530, MAR06756, MAR01129, MAR01130, MAR01131, MAR01288, MAR00453, MAR00458, MAR01684, MAR06631, MAR06633, MAR04561, MAR07038, MAR04202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188050,RNF133,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188089,PLA2G4E,"MAR00463, MAR05254, MAR00630, MAR00643, MAR07603, MAR07615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188167,TMPPE,"MAR04415, MAR04832, MAR00786, MAR00819, MAR00830, MAR00832, MAR09556",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,0,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000188257,PLA2G2A,"MAR00463, MAR05254, MAR00630, MAR00643, MAR07603, MAR07615",71.2410360926263,89.1088006326229,0,0,0,0,0,71.2139443759567,0,0,0,89.0234077051451,89.0008927885529,71.2921385935629,0,124.752320885673,0,0,0,142.373378988295,0,0
ENSG00000188266,HYKK,"MAR09801",0,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,0,106.828089246174,89.0234077051451,106.828089246174,0,89.0008927885529,0,106.930560759148,0,0,0,142.574081012198,142.373378988295,142.574081012197,0
ENSG00000188338,SLC38A3,"MAR05307, MAR05313, MAR05335, MAR06380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188467,SLC24A5,"MAR07631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188611,ASAH2,"MAR00716, MAR00733, MAR00753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188641,DPYD,"MAR04345, MAR04470, MAR04471, MAR04472",71.2410360926263,0,89.1727613145813,106.938207890344,88.9088916492359,89.025894216526,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,69.2858368052735,71.2921385935628,89.1088006326234,107.007313577498,124.841865840412,124.841865840414,124.841865840414,124.636251903137,124.841865840414,124.841865840414
ENSG00000188676,IDO2,"MAR06924, MAR04214, MAR06716, MAR04550, MAR04557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188687,SLC4A5,"MAR05448, MAR05547, MAR08076, MAR08077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188690,UROS,"MAR04748",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000188706,ZDHHC9,"MAR01088, MAR01091",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,0,89.0234077051451,89.0008927885529,71.2921385935629,0,124.752320885673,0,0,0,0,0,0
ENSG00000188784,PLA2G2E,"MAR00463, MAR05254, MAR00630, MAR00643, MAR07603, MAR07615",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000188818,ZDHHC11,"MAR01088, MAR01091",71.2410360926263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188833,ENTPD8,"MAR03998, MAR04134, MAR04290, MAR04059, MAR04060, MAR04183, MAR04192, MAR03999, MAR04061, MAR04136, MAR04342, MAR08474, MAR02124, MAR02125",71.2410360926263,89.1088006326235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188921,HACD4,"MAR02309, MAR02319, MAR02328, MAR02336, MAR02344, MAR02349, MAR02355, MAR02363, MAR02193, MAR02203, MAR02209, MAR02213, MAR02218, MAR02261, MAR02265, MAR02269, MAR02480, MAR02491, MAR02501, MAR02518, MAR02526, MAR02535, MAR02542, MAR02389, MAR02399, MAR02419, MAR02428, MAR02435",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,0,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000189043,NDUFA4,"MAR06914, MAR06921, MAR13081",53.4307770694697,71.2870405060988,89.1088006326234,89.1151732419535,68.9497527075705,71.2207153732208,88.8976351438018,53.4104582819675,89.0234077051452,71.2187261641161,89.0234077051451,71.2187261641161,69.0211005298982,53.4691039451721,71.3403975126436,106.930560759148,107.010596268965,107.010596268965,124.752320885673,124.576706614758,124.752320885673,124.752320885673
ENSG00000189221,MAOA,"MAR08604, MAR04430, MAR08092, MAR04682, MAR06713, MAR06719, MAR06745, MAR06747, MAR06751, MAR06752, MAR06758, MAR06764, MAR06789, MAR04558",71.2410360926263,89.1088006326229,0,106.938207890344,88.9088916492343,89.0258942165223,0,71.2139443759567,106.828089246174,89.0234077051451,0,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,0,142.574081012198,0,0,0,142.574081012197
ENSG00000189283,FHIT,"MAR09497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196136,SERPINA3,"MAR05152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196139,AKR1C3,"MAR02003, MAR01973, MAR01974, MAR02016, MAR02017, MAR02018, MAR02019, MAR01325, MAR01326, MAR01327, MAR01329, MAR01367, MAR01382, MAR01387, MAR01599, MAR01676, MAR07005, MAR07059, MAR10071, MAR10072",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000196177,ACADSB,"MAR03212, MAR03163, MAR03752, MAR03770, MAR03784, MAR03156, MAR03202, MAR03291",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000196188,CTSE,"MAR05259, MAR05261, MAR05263, MAR05265, MAR05272, MAR05274, MAR05276, MAR05278, MAR05280, MAR05282, MAR05284, MAR05285, MAR05286, MAR05287, MAR05290",71.2410360926263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196262,PPIA,"MAR09492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196296,ATP2A1,"MAR07629",71.2410360926263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196305,IARS1,"MAR05140",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000196313,POM121,"MAR13086",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
